01236	-10.168370	0B77BD93	University Of New Orleans
01237	-10.168506	0049E825	Budker Institute Of Nuclear Physics
01238	-10.169455	05E666D1	University Of Natal
01239	-10.169524	0780B3FA	Institute Of Food Research
01240	-10.169753	4D8CDA30	City Of Hope National Medical Center
01241	-10.170429	06533BDD	Eotvos Lorand University
01242	-10.170560	0B996E73	Shiraz University Of Medical Sciences
01243	-10.171435	0B5CD1C8	Lulea University Of Technology
01244	-10.172197	061868D1	Rowett Research Institute
01245	-10.173757	005E4813	Ibaraki University
01246	-10.173821	0B2B81D1	South China Normal University
01247	-10.173937	0C18FB08	University Of St Gallen
01248	-10.175315	03C4B0B4	New Jersey Medical School
01249	-10.177887	0261D2D8	Kettering University
01250	-10.180232	061B6EC0	Marquette University
01251	-10.180848	0A136E10	Federal University Of Paraiba
01252	-10.182325	04D32953	Fuzhou University
01253	-10.182732	00081A17	Ryerson University
01254	-10.185587	0787E01C	Portland State University
01255	-10.186800	0BCBD3FD	Akdeniz University
01256	-10.186933	07926AE9	Asahikawa Medical College
01257	-10.189266	0A4FEC3E	Iwate University
01258	-10.190733	00641593	Institute Of Geochemistry
01259	-10.190858	039C7E7E	Brno University Of Technology
01260	-10.190868	4F884175	World Bank
01261	-10.191047	023F32E2	University Of Maribor
01262	-10.193803	087167FA	Nanchang University
01263	-10.193925	0961FFB5	Bowling Green State University
01264	-10.196579	03781302	Southern Medical University
01265	-10.198483	075B9796	Universidade Estadual De Maringa
01266	-10.198621	0B856389	Schiller International University
01267	-10.200686	00F88B81	Institute For Nuclear Research
01268	-10.200792	093304A4	University Of Fribourg
01269	-10.201827	4E29D976	Intelligence And National Security Alliance
01270	-10.203629	0A296B1E	Pompeu Fabra University
01271	-10.203637	07F8AFEC	University Of Massachusetts Lowell
01272	-10.204931	07FC729C	Doshisha University
01273	-10.206734	01028E71	Clarkson University
01274	-10.208447	0B77A2A4	Humboldt State University
01275	-10.209840	08709332	University Of Bucharest
01276	-10.210203	08786941	Southwest University
01277	-10.212236	02DE71FC	Alpert Medical School
01278	-10.213947	04A4FA24	Albany Medical College
01279	-10.214941	004A76EA	Feng Chia University
01280	-10.214993	4C62BC24	Hospital For Special Surgery
01281	-10.215787	4EEF7716	Lsi Corporation
01282	-10.217315	068FAF60	University Of Hohenheim
01283	-10.217579	0005BD26	Agricultural Research Organization Volcani Center
01284	-10.218118	07DBA4A2	Uludag University
01285	-10.221023	014A90F4	Technology College
01286	-10.221612	04A78F1B	University Of North Carolina School Of Medicine
01287	-10.221662	025559B1	University Of Cadiz
01288	-10.221864	02354F4D	Indian Council Of Medical Research
01289	-10.223342	09C52F98	St Marianna University School Of Medicine
01290	-10.223729	04C0C184	University Of Pecs
01291	-10.224404	4D122673	Met Office
01292	-10.225215	07DA0A1C	University Of Salerno
01293	-10.225398	06771A5A	Stevens Institute Of Technology
01294	-10.226155	4F96E6B5	Montefiore Medical Center
01295	-10.227186	067F5A9D	Dokkyo University
01296	-10.227576	0A8478AE	University Of Potsdam
01297	-10.229552	07FCAA8D	University Of Nevada Las Vegas
01298	-10.229870	0BBC6A52	Saga Group
01299	-10.230016	06AC7928	University Of Fukui
01300	-10.230746	005DB452	European Institute Of Oncology
01301	-10.230763	0BEC70ED	Institute Of Space And Astronautical Science
01302	-10.232021	095B60F6	Jordan University Of Science And Technology
01303	-10.232321	09D4BCD0	University Of Texas At El Paso
01304	-10.232462	07CC4F05	Fukushima Medical University
01305	-10.233836	008EE49C	Salisbury University
01306	-10.233912	09DB50E9	University Of Iceland
01307	-10.239027	0BEEDA0C	National Institute For Environmental Studies
01308	-10.240163	03B817A9	University Of Rouen
01309	-10.241800	4F05DC4B	Yahoo
01310	-10.243673	00FC32E0	Aichi Medical University
01311	-10.251176	4D1C955A	Tri Service General Hospital
01312	-10.252055	02710E52	Central China Normal University
01313	-10.253016	00A65A75	James I University
01314	-10.254270	057E828F	Tulane University School Of Medicine
01315	-10.254602	0FFDFB38	Medical University Of Warsaw
01316	-10.256867	0923F043	Johns Hopkins School Of Medicine
01317	-10.257004	087165E4	Western Michigan University
01318	-10.257220	4D84CA13	Industrial Research Institute
01319	-10.257290	4EDECF14	International Relief And Development Inc
01320	-10.258161	04FED4E2	University Of South Alabama
01321	-10.259628	01F5BC7E	University Of Poitiers
01322	-10.259653	03FCE859	University Of Yamanashi
01323	-10.261638	088C0ED6	Firat University
01324	-10.262943	4DE63455	Cooperative Research Centre
01325	-10.264050	0138C283	Cochin University Of Science And Technology
01326	-10.264413	03C2675E	University Of Portsmouth
01327	-10.267793	338205CE	University Of Silesia In Katowice
01328	-10.269067	0027D624	Chemnitz University Of Technology
01329	-10.271995	01331AB1	Inonu University
01330	-10.274158	0127901A	Orange S A
01331	-10.275796	0295457F	Hebei University
01332	-10.276421	0C3423EF	University Of Mysore
01333	-10.277758	03199CDF	Keimyung University
01334	-10.278721	031EDBE4	University Of Almeria
01335	-10.278756	0BBF3AAF	Annamalai University
01336	-10.279703	05E2161B	University Of Caen Lower Normandy
01337	-10.280423	4DDD26E0	Ericsson
01338	-10.281205	4EAFA1FD	Royal Adelaide Hospital
01339	-10.284890	00579774	Tianjin Medical University
01340	-10.285437	0088F420	Osmania University
01341	-10.286031	0D8C6A54	Ondokuz Mayis University
01342	-10.286291	0BBB32D5	Carnegie Institution For Science
01343	-10.290964	052EE36C	Ferdowsi University Of Mashhad
01344	-10.296544	4C506D18	Nuclear Regulatory Commission
01345	-10.297521	334B4286	Trw Inc
01346	-10.301767	002B00EE	Lg Electronics
01347	-10.302718	08AF8B99	University Of Thessaly
01348	-10.305598	0A10A938	Bilkent University
01349	-10.305894	068D7BC6	Ningbo University
01350	-10.306070	0930F176	Ifremer
01351	-10.306211	02B8785E	Pontificia Universidade Catolica Do Rio Grande Do Sul
01352	-10.306929	09266AF0	National Taiwan Ocean University
01353	-10.307033	02AD0127	Takeda Pharmaceutical Company
01354	-10.307731	0CFD7711	Qimr Berghofer Medical Research Institute
01355	-10.310130	056E6D66	University Of Latvia
01356	-10.310382	0441D3D5	Sheffield Hallam University
01357	-10.313655	08F162AE	Central Food Technological Research Institute
01358	-10.314868	07FF24D2	National Taiwan Normal University
01359	-10.315716	02B98074	Obafemi Awolowo University
01360	-10.316962	0B5F741D	Wakayama Medical University
01361	-10.318167	0B90A353	University Of Regina
01362	-10.318819	0232F27E	University Of Hyderabad
01363	-10.318834	032A67A0	University Of Cordoba
01364	-10.319653	0585F1F2	Walter Reed Army Institute Of Research
01365	-10.319977	0C4370B1	University Of Dhaka
01366	-10.320450	038A8CFA	Adam Mickiewicz University In Poznan
01367	-10.324282	4DE8BF46	Salk Institute For Biological Studies
01368	-10.324426	0224BB57	University Of Antioquia
01369	-10.324636	0D139C22	University Of Wroclaw
01370	-10.327737	0A97D133	Oakland University
01371	-10.329625	090FD2EB	Nanjing Normal University
01372	-10.329809	0497E5A5	Kōchi University
01373	-10.330034	060C74A1	South China Agricultural University
01374	-10.330314	04D1AAFB	National Institute For Space Research
01375	-10.331809	0173B19B	Robert Koch Institute
01376	-10.335844	01B71B8A	Sejong University
01377	-10.338167	0C0619CB	United Arab Emirates University
01378	-10.338981	055DA639	National Institute Of Information And Communications Technology
01379	-10.338996	000DBA3E	Punjab Agricultural University
01380	-10.339448	021291BF	University Of Cyprus
01381	-10.339551	03FA8F1E	University Of Milano Bicocca
01382	-10.339866	0311E6B4	San Jose State University
01383	-10.340419	0316D0C4	Kocaeli University
01384	-10.341047	4CBE6D6F	Institute For Animal Health
01385	-10.342063	021EB23C	Loyola Marymount University
01386	-10.342178	0B615E33	Kyorin University
01387	-10.344015	03600676	Kansai University
01388	-10.344213	0AEA10B1	Malmo University
01389	-10.344575	008AA581	Taiyuan University Of Technology
01390	-10.347376	02901D83	Sophia University
01391	-10.347454	0048A7A0	Barts And The London School Of Medicine And Dentistry
01392	-10.347954	0A17D497	Gdansk University Of Technology
01393	-10.349005	067A7298	Qingdao University
01394	-10.350209	04EF2D2B	Penn State Milton S Hershey Medical Center
01395	-10.350446	02847D93	International Agency For Research On Cancer
01396	-10.350474	056A2A0B	University Of Franche Comte
01397	-10.350858	02E2FBDB	Institut National Des Sciences Appliquees De Lyon
01398	-10.351359	4CAE47E1	Boston Medical Center
01399	-10.351448	4FC55D0B	Health Protection Agency
01400	-10.351822	077DD57B	City College Of New York
01401	-10.354031	06DA57E7	University Of Jordan
01402	-10.366578	4D5F4860	Max Planck Institute For Nuclear Physics
01403	-10.367408	05C28CB2	Meijo University
01404	-10.367411	00452450	Parke Davis
01405	-10.368061	0E534B3E	Royal Dick School Of Veterinary Studies
01406	-10.368624	0B8B035B	Ciber
01407	-10.370258	0B1A1CB8	Saint Louis University School Of Medicine
01408	-10.370857	08ECEB43	Valparaiso University
01409	-10.373110	5005A67E	Environment Canada
01410	-10.376730	0709D66D	University Of Louisville School Of Medicine
01411	-10.377585	00FCD1F0	Kanazawa Medical University
01412	-10.378058	0C55CD5F	Niels Bohr Institute
01413	-10.378943	0B68D84B	University Of Jaen
01414	-10.379089	4F872588	At T Labs
01415	-10.379488	0296EEA3	Department Of Engineering University Of Cambridge
01416	-10.379925	047A4F07	Gdansk Medical University
01417	-10.380730	0776B435	Saratov State University
01418	-10.381548	35238AAD	Daimler Ag
01419	-10.382262	04738A41	Procter Gamble
01420	-10.383951	4E00F9AD	National Center For Science Education
01421	-10.389651	4DD09B29	Narcotics Anonymous
01422	-10.390599	0A1370BC	Universidad Autonoma De Nuevo Leon
01423	-10.391008	09841345	University Of Sassari
01424	-10.391287	08C818D2	University Of Illinois College Of Medicine
01425	-10.392095	01A7E800	Wenzhou Medical College
01426	-10.392410	07DC2840	Prince Of Songkla University
01427	-10.393061	06601420	Florida Institute Of Technology
01428	-10.396253	05F47C53	Yuan Ze University
01429	-10.400166	0348299F	University Of Greenwich
01430	-10.400181	089340EF	Anhui University
01431	-10.401825	0AA43B6D	University Of The West Of England
01432	-10.402824	0B4548D1	Novo Nordisk
01433	-10.404155	08FD2313	Guangxi University
01434	-10.404166	34EB752C	National Research Nuclear University Mephi
01435	-10.405269	07D8D616	University Of Denver
01436	-10.407711	4EC7C6B1	Max Planck Institute Of Colloids And Interfaces
01437	-10.408936	0BF48E84	Hrl Laboratories
01438	-10.409473	027E518B	University Of Tabriz
01439	-10.410549	36F83BAF	Astron
01440	-10.411880	083CF11D	Austrian Academy Of Sciences
01441	-10.414366	0882616F	Royal College Of Surgeons In Ireland
01442	-10.418722	347F6F52	Graduate School Usa
01443	-10.419048	02A52458	European Space Research And Technology Centre
01444	-10.420419	4ECC6617	New Brunswick Department Of Natural Resources
01445	-10.421018	05DF6131	Sidi
01446	-10.421996	0B8B2CE9	University Of Karachi
01447	-10.424954	061DABA2	Cleveland State University
01448	-10.425757	0AD73B49	Shanxi University
01449	-10.426035	008E89A1	University Of Lubeck
01450	-10.426052	06313C5B	Shenyang Pharmaceutical University
01451	-10.426718	0AC8F2B8	University Of Hyogo
01452	-10.426936	4EBB4C84	Max Planck Institute Of Psychiatry
01453	-10.428738	03FD7B86	De Montfort University
01454	-10.429622	4CEAEABB	Southwest Research Institute
01455	-10.429765	07BD89B1	Government Medical College Thiruvananthapuram
01456	-10.430090	022F9467	Courant Institute Of Mathematical Sciences
01457	-10.430243	025C0D4C	Wichita State University
01458	-10.431757	06036CB1	Andhra University
01459	-10.435175	0AC72C36	City University London
01460	-10.435449	07C890A9	Scottish Crop Research Institute
01461	-10.436430	4D50973C	Space Telescope Science Institute
01462	-10.437903	0AAE44EB	Khon Kaen University
01463	-10.441580	0B83B6A7	University Of Guadalajara
01464	-10.441889	038F8919	University Of Gaziantep
01465	-10.442213	02AD1047	Mitre Corporation
01466	-10.442925	00A2AA5E	Kunming University Of Science And Technology
01467	-10.444622	00B57546	University Of Nigeria Nsukka
01468	-10.444735	0A622A44	Graduate School Of Management
01469	-10.445556	02D1C434	Illinois State University
01470	-10.445730	0B23EC19	University Of Luxembourg
01471	-10.446808	00C43889	University Of Nairobi
01472	-10.448513	00C3CF89	Gachon University
01473	-10.449124	4D3D8038	Houston Methodist Hospital
01474	-10.449463	0A5D7E42	Henan University
01475	-10.452132	06E63D20	University Of Insubria
01476	-10.452264	0A9AAD1D	Federal University Of Sao Carlos
01477	-10.454428	4DBF3DD7	Triumf
01478	-10.454535	0C1D2B23	Rhodes University
01479	-10.455850	065CCDE6	National Marine Fisheries Service
01480	-10.456455	039AFB05	Middlesex University
01481	-10.459315	0176ECA5	University Of North Dakota
01482	-10.459457	4C609D6F	Oslo University Hospital
01483	-10.459698	086D2873	Soongsil University
01484	-10.460176	08463906	Ural State University
01485	-10.460210	4DADEF94	Max Planck Institute For Intelligent Systems
01486	-10.462672	04EB110F	Honeywell
01487	-10.462914	06DA7D11	Isfahan University Of Medical Sciences
01488	-10.465403	4D356AC9	Monsanto
01489	-10.466128	0653D579	University Of Kassel
01490	-10.466133	0A7668D6	University Of Eastern Finland
01491	-10.467198	00BDF5D6	University Of Orleans
01492	-10.467892	054B7074	Shaanxi Normal University
01493	-10.468528	0BCB4147	Anhui Medical University
01494	-10.468548	08E89AA2	Ca Foscari University Of Venice
01495	-10.470880	03BCD7BF	University Of Virginia School Of Medicine
01496	-10.471832	08BCC883	Beckman Institute For Advanced Science And Technology
01497	-10.473222	0322782F	Nottingham Trent University
01498	-10.473325	0570D0DC	Chung Shan Medical University
01499	-10.473706	0077FBFF	Villanova University
01500	-10.474504	0807297F	Nanjing University Of Technology
01501	-10.475211	4EE83DBC	Sunnybrook Health Sciences Centre
01502	-10.475886	070DED1B	Depaul University
01503	-10.477823	049467C4	Nust School Of Civil And Environmental Engineering
01504	-10.482949	0BCEDAAB	Kasetsart University
01505	-10.483321	0086CB8F	University Of Leon
01506	-10.483733	044E199B	Makerere University
01507	-10.484779	4DE273D0	Raytheon
01508	-10.485354	07FA315E	University Of Huddersfield
01509	-10.489558	0849AF03	University Of Agricultural Sciences Dharwad
01510	-10.493207	027DDB06	Kanagawa University
01511	-10.494154	0447F5C4	Swiss Federal Laboratories For Materials Science And Technology
01512	-10.495148	0577B8FC	University Of Valle
01513	-10.495397	033140F3	Radford University
01514	-10.495399	0A1560D3	Paris Diderot University
01515	-10.496106	002932B0	Pontifical Catholic University Of Rio De Janeiro
01516	-10.498171	09DDAA88	Tokyo Denki University
01517	-10.498630	06F34272	St Mary S Hospital Medical School
01518	-10.499782	00F471DA	Saha Institute Of Nuclear Physics
01519	-10.499873	375774D3	International Trademark Association
01520	-10.500820	4E98E70E	Union Hospital
01521	-10.501114	048DFDF7	Kasturba Medical College Manipal
01522	-10.502123	009779A9	Aalto University
01523	-10.503196	07938BEB	Universidade Estadual De Londrina
01524	-10.503922	04C9F8FA	Women S College Kolkata
01525	-10.504143	500CF9C1	Walter Reed Army Medical Center
01526	-10.506022	05FA4870	John Innes Centre
01527	-10.507462	0255FEC8	Maulana Azad Medical College
01528	-10.508401	3458784F	Savitribai Phule Pune University
01529	-10.508951	004658F4	Xiangtan University
01530	-10.509905	0BADCAD2	Glasgow Caledonian University
01531	-10.511201	0B478AF7	Taras Shevchenko National University Of Kyiv
01532	-10.511712	07114E5F	University Of Miyazaki
01533	-10.512725	0026C541	Institut Francais
01534	-10.515620	053B6C14	Chongqing Medical University
01535	-10.518343	0A1AFB6C	The Aerospace Corporation
01536	-10.519464	0ACD6137	National University Of Ireland
01537	-10.520475	0B12F0B9	Indian Veterinary Research Institute
01538	-10.521672	0568ABC9	University Of New England
01539	-10.522829	00670201	University Of Montana
01540	-10.523291	01EE4B98	Northumbria University
01541	-10.524685	00C326A2	Ahmadu Bello University
01542	-10.524931	4CDB081E	Dartmouth Hitchcock Medical Center
01543	-10.526326	01709873	Rega Institute For Medical Research
01544	-10.527536	09E01C99	Guru Nanak Dev University
01545	-10.528677	09221C2D	Charles Sturt University
01546	-10.530841	02573092	University Of Isfahan
01547	-10.530857	00CA75CD	Madurai Kamaraj University
01548	-10.533081	05C5D9C3	Capital Normal University
01549	-10.534852	075BF20B	Dicle University
01550	-10.534971	069F6FD2	Tallinn University Of Technology
01551	-10.535149	02F5CC90	Universite Du Quebec
01552	-10.538517	005FFA02	University Of Vigo
01553	-10.539182	0A503763	Multimedia University
01554	-10.539319	03482BA2	Air Force Institute Of Technology
01555	-10.540773	06D309F1	Creighton University
01556	-10.542695	0AFF19C6	Chinese Center For Disease Control And Prevention
01557	-10.542760	0B78B46D	Macaulay Institute
01558	-10.542902	500CFBDA	United States Fish And Wildlife Service
01559	-10.543351	09589CD3	Eastern Virginia Medical School
01560	-10.545317	0375BEBD	Shahid Beheshti University Of Medical Sciences And Health Services
01561	-10.545712	3574F69D	Vision Sciences Inc
01562	-10.545740	08B965E9	Applied Science Private University
01563	-10.545816	0C5CA969	Utsunomiya University
01564	-10.546046	4D56FE9E	University Of North Carolina System
01565	-10.546053	04F353DF	Robotics Institute
01566	-10.546646	01E373B0	Beijing Forestry University
01567	-10.550888	0B2264E4	Brock University
01568	-10.552132	092B7FEF	Moscow Institute Of Physics And Technology
01569	-10.552192	06194F84	Wistar Institute
01570	-10.553733	04EF965C	Faculty Of Civil Engineering University Of Osijek
01571	-10.554567	0C2D3E49	Hosei University
01572	-10.554885	071B5A71	Nicolaus Copernicus University In Torun
01573	-10.556124	4C65B982	Natural Resources Canada
01574	-10.556389	00647CC9	Etsi
01575	-10.557651	05DBEB42	I Shou University
01576	-10.559012	00D357F7	Kunming Institute Of Botany
01577	-10.561461	000B02D3	Benemerita Universidad Autonoma De Puebla
01578	-10.562925	4F088201	Astra
01579	-10.563832	01371ADE	State University Of New York Upstate Medical University
01580	-10.564138	0AB1BE73	Indian Council Of Agricultural Research
01581	-10.564610	09FFE68F	Faculty Of Chemical Technology
01582	-10.565417	02180395	Max Planck Institute For Solar System Research
01583	-10.566484	4E894D44	Indian Institute Of Technology Guwahati
01584	-10.566816	019207D4	Loma Linda University
01585	-10.567017	359F573E	University Of Grenoble
01586	-10.567959	3732CD06	Texas Tech University Health Sciences Center
01587	-10.569044	0A7030E5	Suleyman Demirel University
01588	-10.570180	4D31FA8E	Leeds General Infirmary
01589	-10.570973	00B85247	Edith Cowan University
01590	-10.572346	03BF692F	National Institute Of Dental And Craniofacial Research
01591	-10.572427	04CCFE00	K N Toosi University Of Technology
01592	-10.573002	07434009	The Graduate Center Cuny
01593	-10.573164	019BFCB5	University Of The Free State
01594	-10.575168	0AC5ACB1	Shenzhen University
01595	-10.577490	07CC35F1	Ural Federal University
01596	-10.578602	05A21A71	Braunschweig University Of Technology
01597	-10.579012	0C1C2B4A	Northern Arizona University
01598	-10.579446	0B045887	Al Azhar University
01599	-10.579817	047DDBA6	National Yunlin University Of Science And Technology
01600	-10.580825	083385EE	Infineon Technologies
01601	-10.581377	0692A285	Kookmin University
01602	-10.583201	0574C576	King Mongkut S Institute Of Technology Ladkrabang
01603	-10.584177	025DB013	Hunter College
01604	-10.587429	04CDF630	University Of Extremadura
01605	-10.588374	038B846A	Jamia Millia Islamia
01606	-10.588740	0159FE4E	Williams College
01607	-10.589687	0294EAD4	Dalian Maritime University
01608	-10.590360	006D6F16	Lille University Of Science And Technology
01609	-10.591876	05142927	Peking University Health Science Center
01610	-10.592199	018CD18A	Uprrp College Of Natural Sciences
01611	-10.594324	4E6E5267	Japan Agency For Marine Earth Science And Technology
01612	-10.596148	080575AB	University Of South Florida College Of Medicine
01613	-10.596684	0172E187	Suffolk University
01614	-10.598132	10705C74	University Of New England
01615	-10.599626	0557FC58	Northwest A F University
01616	-10.602090	09AC5A80	Sant Anna School Of Advanced Studies
01617	-10.603035	0AA2F1D8	National University Of Distance Education
01618	-10.603802	4F494EAC	National Veterinary Institute
01619	-10.603849	0ADC5821	University Of Salzburg
01620	-10.603859	3439A805	Vit University
01621	-10.603890	0268A86A	University Of Gdansk
01622	-10.604579	040F37A8	Universidade Federal De Goias
01623	-10.604749	0B77C68E	Zagazig University
01624	-10.607400	00FE27B2	Meiji University
01625	-10.607563	0A8F32EE	South Dakota State University
01626	-10.607799	0721EEC6	University Of Wolverhampton
01627	-10.608090	4F99E692	Electric Power Research Institute
01628	-10.608246	0B13E33F	University Of Central Lancashire
01629	-10.614278	06903E42	Maharaja Sayajirao University Of Baroda
01630	-10.615189	4D5DDC8C	Msc Industrial Direct Company Inc
01631	-10.615514	4DF8AD67	United Kingdom Ministry Of Agriculture Fisheries And Food
01632	-10.617398	07660C82	Upjohn
01633	-10.618787	4CD2F7D8	Health Canada
01634	-10.620018	4FB6B2CD	Center For Advanced Materials
01635	-10.622394	03C9AC1F	Lappeenranta University Of Technology
01636	-10.624308	4D5ED42C	New York State Department Of Health
01637	-10.624714	0C54F961	University Of Siegen
01638	-10.625143	4CF6F697	Rockwell International
01639	-10.626998	016F1835	Bangladesh Agricultural University
01640	-10.628195	0140DF71	Eulji University
01641	-10.628459	08F47EBA	University Of Shizuoka
01642	-10.630811	4FC9F42B	Department Of English University Of Dhaka
01643	-10.631147	04E0A76C	Health And Safety Executive
01644	-10.632433	4FAFA322	Children S Hospital Los Angeles
01645	-10.632696	0ACFF857	American University
01646	-10.632790	079AE592	University Of Dayton
01647	-10.634823	06A4AD85	Queens College
01648	-10.635398	068DC70D	Agricultural University Of Athens
01649	-10.636994	0363988A	Universidad Nacional Del Sur
01650	-10.637501	0A94D6C7	Nestle
01651	-10.637743	0BE0CD85	Institute For Theoretical And Experimental Physics
01652	-10.637862	00099A27	Simon Bolivar University
01653	-10.638004	4F043319	Moorfields Eye Hospital
01654	-10.638407	030DCB7C	Universidade Federal Do Espirito Santo
01655	-10.638626	05F8C346	Harbin University Of Science And Technology
01656	-10.639400	08CCC492	National Eye Institute
01657	-10.640208	03A04D94	King Mongkut S University Of Technology Thonburi
01658	-10.641381	4D3AABFF	Max Planck Institute For Radio Astronomy
01659	-10.641387	07A2497F	Forest Research Institute
01660	-10.642830	01C88F86	University Of Vermont College Of Medicine
01661	-10.643360	09F9B7EE	University Of Wuppertal
01662	-10.644965	4DE595E9	Cybercast News Service
01663	-10.645579	01F10CD1	Shantou University
01664	-10.648751	08495949	Guangdong University Of Technology
01665	-10.649967	4EC74EF4	University Of Chicago Medical Center
01666	-10.650768	36BD39B9	College Of Health Sciences Bahrain
01667	-10.652022	4DC1F605	National Center For Toxicological Research
01668	-10.652136	02D7AEF5	Northeast Forestry University
01669	-10.654628	09DBA719	University Of South Africa
01670	-10.656914	4E173D62	International Monetary Fund
01671	-10.657437	4D918B6F	Indian Department Of Telecommunications
01672	-10.657771	023D5664	Sichuan Agricultural University
01673	-10.658519	0C477B82	Kwansei Gakuin University
01674	-10.659585	046042FA	Coventry University
01675	-10.659886	0028877E	University Of Havana
01676	-10.661031	09CC60BD	Fordham University
01677	-10.661616	06A38B02	Hebei Medical University
01678	-10.661995	0A5B5D90	Hunan Normal University
01679	-10.662004	02DCD073	International Crops Research Institute For The Semi Arid Tropics
01680	-10.662885	4FAD11F0	Children S National Medical Center
01681	-10.663453	06E3775F	Dublin Institute Of Technology
01682	-10.665021	00FFA1D2	Strategy
01683	-10.665841	0C309CF2	University Of Macau
01684	-10.666536	4FAECF2B	Natural History Museum
01685	-10.666560	344C7A4E	Institute Of Mental Health
01686	-10.667297	068EBAE5	Francois Rabelais University
01687	-10.668600	01D6BA6F	Tomsk Polytechnic University
01688	-10.673655	09AB212D	International Rice Research Institute
01689	-10.674904	4EB2F598	Delta Air Lines
01690	-10.676099	08714596	Shivaji University
01691	-10.676972	4FC7F29F	Corning Inc
01692	-10.677291	07CDD543	University Of Mons
01693	-10.677524	08AAFCDD	Sewanee The University Of The South
01694	-10.678448	0B347331	College De France
01695	-10.679518	09D39614	Manipal University
01696	-10.680249	04430FED	University Of The Algarve
01697	-10.681665	0479D41B	National Institute Of Oceanography India
01698	-10.683051	0A2A82A6	Sri Venkateswara University
01699	-10.684155	09173D81	University Of Nis
01700	-10.684174	073DFA56	Physical Research Laboratory
01701	-10.685616	0A60923E	Changwon National University
01702	-10.687360	0BAF0ED8	Walter And Eliza Hall Institute Of Medical Research
01703	-10.688946	09E7BE12	Medical University Of Silesia
01704	-10.689352	0A49490A	Kaunas University Of Technology
01705	-10.689501	03068959	Hangzhou Dianzi University
01706	-10.689554	0664A07F	Darmstadt University Of Applied Sciences
01707	-10.689842	115E3517	Belarusian State University
01708	-10.690860	082203F3	Okayama University Of Science
01709	-10.691521	024C0B9C	Asian Institute Of Technology
01710	-10.691678	0842194B	International School For Advanced Studies
01711	-10.692952	04482BAA	San Francisco State University
01712	-10.694280	099188F9	Organon International
01713	-10.695569	04754E65	Birla Institute Of Technology And Science
01714	-10.695766	0ADA5E4F	King Juan Carlos University
01715	-10.696592	086E8722	Dana Corporation
01716	-10.697263	03A8A18E	Institute Of Health Sciences
01717	-10.697961	08443FA0	University Of Ghana
01718	-10.700191	0204124E	Lincoln University
01719	-10.700341	00BD02CF	Trakya University
01720	-10.702208	0A1685A1	Universidade Federal De Pelotas
01721	-10.703407	07C6013F	Central Research Institute Of Electric Power Industry
01722	-10.704098	06BB4597	Ecole Centrale De Lyon
01723	-10.705083	0A98175B	Yangtze University
01724	-10.705806	013CB2A8	Armed Forces Institute Of Pathology
01725	-10.706226	002B5D05	Kenya Medical Research Institute
01726	-10.706577	03670CE5	Sardar Patel University
01727	-10.707004	00BC0B79	International Centre For Theoretical Physics
01728	-10.707271	05C33764	Chuo University
01729	-10.707337	4EF92F86	Uc Davis Medical Center
01730	-10.707599	33AD2E7F	Medical University Of Łodź
01731	-10.707664	03EC1FC5	University Of Limoges
01732	-10.707812	00625ECE	Obihiro University Of Agriculture And Veterinary Medicine
01733	-10.707897	03E2D097	Tatung University
01734	-10.707950	037632F0	Romanian Academy
01735	-10.710630	0915E233	Jawaharlal Nehru University
01736	-10.711399	07AFBA29	Texas Christian University
01737	-10.711439	04B5445A	Renmin University Of China
01738	-10.714735	08EDE3C2	Institute Of Psychology
01739	-10.714838	04451824	University Of Brighton
01740	-10.716028	3458AE90	Coventry Health Care
01741	-10.716762	01A7AC91	North West University
01742	-10.717138	02191A3B	Faculty Of Information Technology University Džemal Bijedic Of Mostar
01743	-10.717538	0A6F1108	Universidad Publica De Navarra
01744	-10.719677	08E896B0	Institute Of Education
01745	-10.720160	4D25206E	Children S Memorial Hospital
01746	-10.720488	07B06F89	Rhone Poulenc
01747	-10.721357	00B7F9CE	University Of Toledo Medical Center
01748	-10.722772	048B74E5	National Nuclear Energy Commission
01749	-10.722967	0A111C13	Allahabad University
01750	-10.723030	04BD5400	University Of Louisiana At Lafayette
01751	-10.724291	00FB3D72	Austral University Of Chile
01752	-10.724418	07668367	Conservatoire National Des Arts Et Metiers
01753	-10.725776	0B19E6A7	University Of Lucknow
01754	-10.727008	06B0F769	Ontario Institute For Cancer Research
01755	-10.727546	027EBF4F	Academy Of Engineering
01756	-10.728270	03B06C9D	Freiberg University Of Mining And Technology
01757	-10.729702	4D0ECD9D	St Joseph Hospital
01758	-10.730603	36A19CD1	Burlington Coat Factory
01759	-10.731797	0C6AEBE6	University Of Missouri St Louis
01760	-10.731863	07681456	Oxford Brookes University
01761	-10.734246	4FD23810	Mercy Medical Center
01762	-10.738602	23FE8B4D	Steward Health Care System
01763	-10.739554	05298C7D	Landcare Research
01764	-10.740545	5002C9E3	Uppsala University Hospital
01765	-10.742178	093CE9CC	European Centre For Medium Range Weather Forecasts
01766	-10.743284	00E5C27A	University Of Bordeaux
01767	-10.744420	07F8C3E1	Anadolu University
01768	-10.744750	02154B53	University Of Jinan
01769	-10.745212	07BD7CF7	Universidad De Guanajuato
01770	-10.745940	4D9D6FA9	Hartford Hospital
01771	-10.746114	0439D9C8	University Of Savoy
01772	-10.748625	055F9405	China Earthquake Administration
